Sourcerecord ID,Source Title,ISSN,EISSN,Active or Inactive,Coverage,Article Language in Source (Three-Letter ISO Language Codes),Source Type,Title History Indication,Related Title 1,Other Related Title 2,Other Related Title 3,Other Related Title 4,Added to List June 2026
5100152301,Milli Egitim,13025600,,Active,2006-2026,TUR,Journal,,,,,,
5800207819,Milli Folklor,13003984,,Active,2002-2026,ENG; TUR,Journal,,,,,,
21101266482,MILRev: Metro Islamic Law Review,,2986528X,Active,2022-2026,ENG; IND,Journal,,,,,,
16000154747,Milton Quarterly,00264326,1094348X,Active,1967-2026,ENG,Journal,,,,,,
16100154798,Milton Studies,00768820,,Active,2011-2026; 2002-2009; 1973-1974; 1971,ENG,Book Series,,,,,,
21101375100,Mimbar Hukum,0852100X,24430994,Active,2021-2026,ENG; IND,Journal,,,,,,
25403,Mind,00264423,14602113,Active,1970-2026; 1967-1968; 1962-1965; 1959-1960; 1921-1951; 1911-1913; 1908; 1903-1904; 1876-1901,ENG,Journal,,,,,,
25408,Mind and Language,02681064,14680017,Active,1986-2026,ENG,Journal,,,,,,
21100244213,Mind and Matter,16118812,20513003,Active,2003-2025,ENG,Journal,,,,,,
4700152636,Mind and Society,15937879,18601839,Active,2005-2025,ENG,Journal,,,,,,
12100156320,"Mind, Brain, and Education",17512271,1751228X,Active,2008-2026,ENG,Journal,,,,,,
5700152857,"Mind, Culture, and Activity",10749039,15327884,Active,2026; 1994-2024,ENG,Journal,,,,,,
21100942865,Mindanao Journal of Science and Technology,22440410,24493686,Active,2019-2026,ENG,Journal,,,,,,
19600166326,Mindfulness,18688527,18688535,Active,2010-2026,ENG,Journal,,,,,,
24777,Minds and Machines,09246495,15728641,Active,1991-2026,ENG,Journal,,,,,,
30403,Mine and Quarry,03691632,,Inactive,1993-1999; 1983-1991; 1973-1981,ENG,Journal,Continued as,"Mining, Quarrying and Recycling",,,,
24042,Mine Water and the Environment,10259112,16161068,Active,2004-2026; 2001-2002; 1991-1995,ENG,Journal,Formerly known as,International Journal of Mine Water,,,,
32836,Mineral and Electrolyte Metabolism,03780392,,Inactive,1978-1999,ENG,Journal,,,,,,
86830,Mineral and Energy Resources,01926179,,Inactive,1980-1986,,Journal,Formerly known as,"Colorado School of Mines Research Foundation Inc., Mineral Industries Bulletin",,,,
31350,Mineral Deposits,02587106,,Active,2018-2026; 1982-1985,CHI,Journal,,,,,,
21100454953,Mineral Economics,21912203,21912211,Active,2011-2026,ENG,Journal,,,,,,
27804,Mineral Processing and Extractive Metallurgy Review,08827508,15477401,Active,2000-2026; 1987-1998; 1985; 1983,ENG,Journal,,,,,,
21100872123,Mineral Processing and Extractive Metallurgy: Transactions of the Institute of Mining and Metallurgy,25726641,2572665X,Active,2018-2026,ENG,Journal,Formerly known as,"Transactions of the Institutions of Mining and Metallurgy, Section C: Mineral Processing and Extractive Metallurgy",,,,
34409,Mineral Resources Engineering,09506098,,Inactive,1995-2002; 1988-1990,ENG,Journal,,,,,,
21101197364,Mineral Resources of Ukraine,1682721X,27078698,Active,2019-2026,ENG; UKR,Journal,,,,,,
16465,Mineralia Slovaca,03692086,13383523,Active,2017-2025; 1989; 1981-1985,SLO,Journal,,,,,,
25031,Mineralium Deposita,00264598,14321866,Active,1966-2026,ENG,Journal,,,,,,
17800156702,Mineralogia,18998291,18998526,Active,2014-2026; 2008-2012; 2006,ENG,Journal,,,,,,
16927,Mineralogia Polonica,00326267,,Inactive,2007; 1979-1986,ENG,Journal,,,,,,
35151,Mineralogica et Petrographica Acta,05401437,,Inactive,1982-1985; 1980,ITA,Journal,Continued as,GeoActa,,,,
53563,Mineralogica et Petrographica Acta,03658066,,Inactive,1988-2000; 1978-1986,,Journal,,,,,,
31358,Mineralogical Journal,05442540,,Inactive,1978-1985,,Journal,Continued as,Journal of Mineralogical and Petrological Sciences,,,,
21101197400,Mineralogical Journal (Ukraine),25192396,2519447X,Active,2019-2026,ENG; UKR,Journal,,,,,,
16930,Mineralogical Magazine,0026461X,14718022,Active,1993-2026; 1978-1990; 1969-1970,,Journal,,,,,,
28357,Mineralogical Record,00264628,,Inactive,1990-2015; 1981-1987,ENG,Journal,,,,,,
78844,Mineralogical Society Bulletin,02639513,,Inactive,2001-2004; 1998,ENG,Journal,,,,,,
16933,Mineralogy and Petrology,09300708,14381168,Active,1987-2026,ENG,Journal,,,,,,
21100399705,Minerals,,2075163X,Active,2010-2026,ENG,Journal,,,,,,
14887,Minerals and Energy - Raw Materials Report,14041049,16512286,Inactive,1981-2008,ENG,Journal,Formerly known as,Raw Materials Report,,,,
16934,Minerals and Metallurgical Processing,07479182,,Inactive,1984-2018,ENG,Journal,Continued as,"Mining, Metallurgy and Exploration",,,,
21101416544,Minerals and Mining Engineering,,26869853,Active,2021-2026,ENG; RUS,Journal,Formerly known as,"Izvestiya Vysshikh Uchebnykh Zavedenii, Gornyi Zhurnal",,,,Added
37858,Minerals and the Environment,01427245,,Inactive,1979-1985,,Journal,Continued as,Environmental Geochemistry and Health,,,,
16936,Minerals Engineering,08926875,,Active,1988-2026,ENG,Journal,,,,,,
21100852711,"Minerals, Metals and Materials Series",23671181,23671696,Active,2016-2026,ENG,Book Series,,,,,,
90154,Mineria y Geologia,02585979,,Inactive,1997-1999,SPA,Journal,,,,,,
20563,Minerva,00264695,15731871,Active,1962-2026,ENG,Journal,,,,,,
21921,Minerva Anestesiologica,03759393,18271596,Active,1953-2026,ENG; ITA,Journal,Formerly known as,Giornale italiano di anestesiologia,,,,
21101044942,Minerva Biotechnology and Biomolecular Research,2724542X,27245934,Active,2021-2025,ENG,Journal,Formerly known as,Minerva Biotecnologica,,,,
16103,Minerva Biotecnologica,11204826,1827160X,Inactive,1996-2021,ENG,Journal,Continued as,Minerva Biotechnology and Biomolecular Research,,,,
23949,Minerva Cardioangiologica,00264725,18271618,Inactive,1953-2020,ITA,Journal,Continued as,Minerva Cardiology and Angiology,,,,
21101044878,Minerva Cardiology and Angiology,27245683,27245772,Active,2021-2026,ITA,Journal,Formerly known as,Minerva Cardioangiologica,,,,
21766,Minerva Chirurgica,00264733,18271626,Inactive,1973-2021; 1951-1971; 1949; 1947,ITA,Journal,Continued as,Infortunistica e traumatologia del lavoro,Minerva Surgery,,,
21101044937,Minerva Dental and Oral Science,27246329,27246337,Active,2021-2026,ITA,Journal,Formerly known as,Minerva Stomatologica,,,,
93696,Minerva dermatologica,00264741,,Inactive,1951-1968,,Journal,Continued as,Il Dermosifilografo,Giornale Italiano di Dermatologia / Minerva Dermatologica,,,
61226,Minerva Dietologica,0026475X,,Inactive,1973-1977; 1961-1964,,Journal,Continued as,Minerva Dietologica e Gastroenterologica,,,,
110088,Minerva Dietologica e Gastroenterologica,03911993,,Inactive,1977-1991,ITA,Journal,Continued as,Minerva Dietologica,Minerva Gastroenterologica,Minerva Gastroenterologica e Dietologica,,
26205,Minerva Endocrinologica,03911977,18271634,Inactive,1984-2021,,Journal,Continued as,Minerva Endocrinology,,,,
21101044940,Minerva Endocrinology,27246507,27246116,Active,2021-2026,ITA,Journal,Formerly known as,Minerva Endocrinologica,,,,
55999,Minerva fisiconucleare,00264768,,Inactive,1973-1974; 1966-1971,,Journal,Formerly known as,Minerva nucleare,,,,
19400157894,Minerva fisioterapica e radiobiologica,03689719,,Inactive,1956-1962,,Journal,Continued as,"Minerva radiologica, fisioterapica e radiobiologica",,,,
36161,Minerva Gastroenterologica,00264776,,Inactive,1972-1977; 1955-1965,,Journal,Continued as,Minerva Dietologica e Gastroenterologica,,,,
110089,Minerva Gastroenterologica e Dietologica,1121421X,18271642,Inactive,1991-2021; 1965-1977,ITA,Journal,Continued as,Minerva Dietologica e Gastroenterologica,Minerva Gastroenterology,,,
21101044941,Minerva Gastroenterology,27245985,27245365,Inactive,2021-2025,ITA,Journal,Formerly known as,Minerva Gastroenterologica e Dietologica,,,,
28009,Minerva Ginecologica,00264784,18271650,Inactive,1949-2021,ITA,Journal,Continued as,Minerva Obstetrics and Gynecology,,,,
26687,Minerva Medica,00264806,18271669,Inactive,1947-2025; 1945,ITA,Journal,,,,,,
54158,Minerva Medicolegale e Archivio di Antropologia Criminale,00264849,18271677,Inactive,1984-1986; 1972-1982,,Journal,Formerly known as,"Archivio di antropologia criminale, psichiatria e medicina legale",,,,
38944,Minerva Nefrologica,00264873,,Inactive,1954-1983,,Journal,Continued as,Minerva Urologica e Nefrologica,,,,
82582,Minerva nucleare,03690288,,Inactive,1957-1965,,Journal,Continued as,Minerva fisiconucleare,,,,
21101044918,Minerva Obstetrics and Gynecology,2724606X,27246450,Active,2021-2026,ITA,Journal,Formerly known as,Minerva Ginecologica,,,,
21101045046,Minerva Orthopedics,27848469,2784871X,Active,2021-2026,ITA,Journal,,,,,,
11000153780,Minerva Ortopedica,00264911,,Inactive,1973-1987; 1952-1965,,Journal,Continued as,Minerva Ortopedica e Traumatologica,,,,
12356,Minerva Ortopedica e Traumatologica,03943410,18271707,Inactive,1987-2021; 1965-1972,ITA,Journal,Formerly known as,Minerva Ortopedica,,,,
15154,Minerva Pediatrica,00264946,18271715,Inactive,1949-2020,ITA,Journal,Continued as,Rivista di clinica pediatrica,Policlinico infantile,Il Lattante,La Pediatria del medico pratico,
21101044916,Minerva Pediatrics,27245276,27245780,Inactive,2021-2024,ITA,Journal,Formerly known as,Minerva Pediatrica,,,,
18557,Minerva Pneumologica,00264954,18271723,Inactive,1972-2020,ITA,Journal,Continued as,Minerva Respiratory Medicine,,,,
33651,Minerva Psichiatrica,03911772,18271731,Inactive,1977-2020,ITA,Journal,Continued as,Minerva Psichiatrica e Psicologica,Minerva Psychiatry,,,
98110,Minerva Psichiatrica e Psicologica,03749320,,Inactive,1973-1976,,Journal,Continued as,Minerva Psichiatrica,,,,
21101045280,Minerva Psychiatry,27246612,27246108,Active,2021-2025,ITA,Journal,Formerly known as,Minerva Psichiatrica,,,,
101243,Minerva radiologica,00264962,,Inactive,1965-1970; 1963,,Journal,Incorporated into,"Minerva radiologica, fisioterapica e radiobiologica",Radiologia Medica,,,
19400158403,"Minerva radiologica, fisioterapica e radiobiologica",05442656,,Inactive,1963-1965,,Journal,Continued as,Minerva fisioterapica e radiobiologica,Minerva radiologica,,,
21101047131,Minerva Respiratory Medicine,27848477,27246493,Active,2021-2026,ITA,Journal,Formerly known as,Minerva Pneumologica,,,,
21101045200,Minerva Revista de Filologia Clasica,,25306480,Active,2019-2025,SPA,Journal,,,,,,
26236,Minerva Stomatologica,00264970,1827174X,Inactive,1965-2020; 1961; 1952-1955,ENG; ITA,Journal,Continued as,Minerva Dental and Oral Science,,,,
21101044917,Minerva Surgery,27245691,27245438,Inactive,2021-2025,ITA,Journal,Formerly known as,Minerva Chirurgica,,,,
35632,Minerva Urologica,00264989,,Inactive,1952-1983,,Journal,Continued as,Minerva Urologica e Nefrologica,,,,
19996,Minerva Urologica e Nefrologica,03932249,18271758,Inactive,1984-2020,ITA,Journal,Continued as,Minerva Urologica,Minerva Nefrologica,Minerva Urology and Nephrology,,
21101044943,Minerva Urology and Nephrology,27246051,27246442,Active,2021-2026,ITA,Journal,Formerly known as,Minerva Urologica e Nefrologica,,,,
95637,Mines & carrieres. Les techniques,09995714,,Inactive,1991-1993,,Journal,Continued as,"Industrie Minerale, Mines et Carrieres, les Techniques","Industrie Minerale, Les Techniques",,,
21101115403,Ming Qing Yanjiu,17248574,24684791,Active,2015-2025; 2011-2013; 2005-2007; 1992-2003,ENG,Journal,,,,,,
19700169130,Ming Studies,0147037X,17597595,Active,2003-2026; 1994-2001; 1975-1991,ENG,Journal,,,,,,
21101115668,Mini-invasive Surgery,,25741225,Active,2019-2026; 2017,ENG,Journal,,,,,,
21768,Minimal Invasive Chirurgie,0941455X,,Inactive,2004-2008,GER,Journal,,,,,,
17376,Minimally Invasive Neurosurgery,09467211,14392291,Inactive,1994-2011,ENG,Journal,Formerly known as,Neurochirurgia,,,,
21100228108,Minimally Invasive Surgery,20901445,20901453,Inactive,2010-2024,ENG,Journal,,,,,,
55285,Minimally invasive surgical nursing,10685685,,Inactive,1994-1997,,Journal,,,,,,
110090,Minimally Invasive Therapy,0961625X,,Inactive,1992-1995,ENG,Journal,Continued as,Minimally Invasive Therapy and Allied Technologies,,,,
19055,Minimally Invasive Therapy and Allied Technologies,13645706,13652931,Active,1991-2026,ENG,Journal,Formerly known as,Endoscopic surgery and allied technologies,Minimally Invasive Therapy,,,
21100836844,Minimax Theory and its Applications,21991413,21991421,Active,2016-2026,ENG,Journal,,,,,,
21101290954,Mini-Monographs in Literary and Cultural Studies,27725464,,Active,2022-2026,ENG,Book Series,,,,,,
21101200282,Mining,,26736489,Active,2021-2026,ENG,Journal,,,,,,
19596,Mining and Quarry World,14636336,,Inactive,2004-2007,ENG,Trade Journal,,,,,,
38368,Mining Engineer,00265179,,Inactive,1994; 1969-1991,,Journal,Incorporated into,Mining Technology,,,,
31822,"Mining Engineering (Littleton, Colorado)",00265187,,Active,1969-2026,,Journal,,,,,,
17005,Mining History,13662511,,Inactive,2018-2019; 2014; 1996-2011,ENG,Journal,,,,,,
21100898936,Mining Informational and Analytical Bulletin,02361493,,Active,2018-2026,ENG,Journal,,,,,,
17015,Mining Magazine,03086631,,Inactive,2002-2015; 1969-2000,,Trade Journal,,,,,,
21100914192,Mining of Mineral Deposits,24153435,24153443,Active,2016-2026,ENG,Journal,,,,,,
21100246539,Mining Report,21956529,21958378,Active,2013-2026,ENG,Journal,,,,,,
21101197355,Mining Safety and Environmental Protection,10084495,,Active,2019-2026,CHI,Journal,,,,,,
21100786531,Mining Science,23009586,23535423,Active,2014-2025,ENG,Journal,Formerly known as,Prace Naukowe Instytutu Gornictwa Politechniki Wroclawskiej,,,,
17700156446,Mining Science and Technology,16745264,,Inactive,2009-2011,ENG,Journal,Continued as,Journal of China University of Mining and Technology,International Journal of Mining Science and Technology,,,
36554,Mining Science and Technology,01679031,,Inactive,1983-1991,ENG,Journal,Incorporated into,Engineering Geology,,,,
21101048330,Mining Science and Technology (Russian Federation),,25000632,Active,2016-2026,ENG; RUS,Journal,,,,,,
34569,Mining Technology,00265276,,Inactive,1973-1997; 1969-1971,,Journal,Continued as,Mining Engineer,International Mining and Minerals,,,
21100855410,Mining Technology: Transactions of the Institutions of Mining and Metallurgy,25726668,25726676,Active,2018-2026,ENG,Journal,Formerly known as,"Transactions of the Institutions of Mining and Metallurgy, Section A: Mining Technology",,,,
71138,Mining Voice,10806121,,Inactive,2001; 1996-1998,ENG,Journal,,,,,,
21100920033,"Mining, Metallurgy and Exploration",25243462,25243470,Active,2019-2026,ENG,Journal,Formerly known as,Minerals and Metallurgical Processing,,,,
17033,"Mining, Quarrying and Recycling",14703289,,Inactive,2000-2007,ENG,Trade Journal,Formerly known as,Mine and Quarry,,,,
24797,Mini-Reviews in Medicinal Chemistry,13895575,18755607,Active,2001-2026,ENG,Journal,,,,,,
4700152614,Mini-Reviews in Organic Chemistry,1570193X,18756298,Active,2004-2026,ENG,Journal,,,,,,
16673,Minnesota Law Review,00265535,,Active,1996-2026; 1994; 1991; 1979; 1976-1977,ENG,Journal,,,,,,
19056,Minnesota Medicine,0026556X,,Inactive,1945-2016,,Journal,,,,,,
5800224473,Minnesota Review,00265667,,Active,2009-2026; 2002-2007,ENG,Journal,,,,,,
5400152602,Minnesota Studies in the Philosophy of Science Series,00769258,,Inactive,2006; 2004,ENG,Book Series,,,,,,
21100877821,Minnesota Symposia on Child Psychology Series,00769266,,Inactive,2018; 2010-2012,ENG,Book Series,,,,,,
28748,Minority nurse newsletter,10719946,,Inactive,2001-2004; 1994-1999,,Journal,,,,,,
25338,Minority Rights Group International Report,03056252,,Inactive,1992-1997,,Journal,,,,,,
5800221999,Minos,05443733,25309110,Inactive,2016; 2002,FRE; GER; ITA; SPA,Journal,,,,,,
21101264303,Miqot: Jurnal Ilmu-ilmu Keislaman,08520720,25023616,Active,2020-2026,ENG; IND; MAY,Journal,,,,,,
21100781903,Mir Rossii,1811038X,18110398,Active,2016-2026,ENG; RUS,Journal,,,,,,
57883,Mircen Journal of Applied Microbiology and Biotechnology,02650762,,Inactive,1985-1989,,Journal,Continued as,World Journal of Microbiology and Biotechnology,,,,
21100400829,Mires and Peat,,1819754X,Active,2015-2025,ENG,Journal,,,,,,
19800188032,MIS Quarterly Executive,15401960,15401979,Active,2010-2026,ENG,Journal,,,,,,
12402,MIS Quarterly: Management Information Systems,02767783,21629730,Active,1980-2026,ENG,Journal,,,,,,
5800207636,Miscelanea,11376368,,Active,2014-2025; 2011,ENG; SPA,Journal,,,,,,
21101264272,Miscelanea de Estudios Arabes y Hebraicos Seccion Arabe-Islam,16965868,23410906,Active,2024-2026,ARA; ENG; FRE; SPA,Journal,,,,,,
21100451439,"Miscelanea de Estudios Arabes y Hebraicos, Seccion Hebreo",1696585X,23402547,Active,2015-2025,ENG; SPA,Journal,,,,,,
39895,Miscellanea Geographica,08676046,20846118,Active,2010-2026; 2008; 2006; 2002; 2000; 1998; 1996; 1994; 1992; 1990; 1988; 1986; 1984,ENG; FRE; SPA,Journal,,,,,,
21101220432,Miscellanea Hadriatica et Mediterranea,18490670,27181170,Active,2020-2024,ENG; SCR,Journal,,,,,,
31654,Miscellania Zoologica,02116529,,Inactive,1995-2001; 1984-1993; 1979-1981,SPA,Journal,Continued as,Animal Biodiversity and Conservation,,,,
19900191933,Miskolc Mathematical Notes,17872405,17872413,Active,2010-2026,ENG,Journal,,,,,,
16200154711,Mission Studies,01689789,15733831,Active,1984-2025,ENG,Journal,,,,,,
17700154930,Missionalia,02569507,,Active,2007-2024; 2002-2005,ENG,Journal,,,,,,
91093,Mississippi Dental Association journal,00984329,,Inactive,1981-1999; 1978-1979; 1975-1976,,Journal,Formerly known as,Journal - Mississippi Dental Association,,,,
25048,Mississippi Geology,02758555,,Inactive,1989-1999,ENG,Journal,,,,,,
5700168905,Mississippi Quarterly,0026637X,,Active,2020-2026; 2002-2017; 1982; 1964,ENG,Journal,,,,,,
28750,Mississippi RN,00266388,,Inactive,2002-2016; 1982-1999; 1977; 1965-1974,,Journal,,,,,,
57028,"Missouri dental journal (Jefferson City, Mo.)",08874646,,Inactive,1985-1997,,Journal,Continued as,Journal of the Missouri Dental Association,Focus MDA : the official publication of the Missouri Dental Association,,,
25153,Missouri Journal of Mathematical Sciences,08996180,10852581,Active,2001-2026,ENG,Journal,,,,,,
16710,Missouri law review,00266604,,Inactive,1999; 1996; 1992; 1988; 1979-1981; 1977; 1975; 1973,,Journal,,,,,,
19081,Missouri Medicine,00266620,,Active,1945-2025,ENG,Journal,,,,,,
21100791707,Missouri Review,01911961,15489930,Active,2015-2026,ENG,Journal,,,,,,
21216,MIT Sloan Management Review,15329194,,Active,2001-2026,ENG,Journal,Formerly known as,Sloan Management Review,,,,
24083,Mitigation and Adaptation Strategies for Global Change,13812386,15731596,Active,1996-2026,ENG,Journal,,,,,,
21101300540,Mitochondrial Communications,,25902792,Active,2023-2026,ENG,Journal,,,,,,
12400154743,Mitochondrial DNA,19401736,19401744,Inactive,2008-2016; 2005; 1990-2002,ENG,Journal,Continued as,DNA Sequence - Journal of DNA Sequencing and Mapping,"Mitochondrial DNA Part A: DNA Mapping, Sequencing, and Analysis",Mitochondrial DNA Part B: Resources,,
21100778656,"Mitochondrial DNA Part A: DNA Mapping, Sequencing, and Analysis",24701394,24701408,Active,2025-2026; 2016-2023,ENG,Journal,Formerly part of,Mitochondrial DNA,,,,
